Postal Code,Lat,Lon
465461,1.325821,103.944919
768429,1.43947,103.831018
479275,1.338768,103.918376
828778,1.40069,103.897008
757706,1.435849,103.824972
678944,1.37277,103.764559
534732,1.361607,103.887463
669619,1.35715,103.759136
544816,1.381278,103.891402
518192,1.370955,103.944313
188105,1.299041,103.856651
678139,1.373499,103.764142
548429,1.359811,103.876498
428524,1.316093,103.901683
469975,1.312761,103.939871
387729,1.325289,103.883065
437936,1.296709,103.894192
368056,1.340457,103.880775
574329,1.349319,103.834345
544661,1.397178,103.89377
419844,1.319008,103.910614
249616,1.304378,103.822659
239347,1.29345,103.838889
248903,1.293879,103.830207
408967,1.31854,103.903836
357902,1.335922,103.869281
127727,1.318734,103.754622
797534,1.392535,103.880567
529903,1.341901,103.953658
448907,1.306051,103.923998
479236,1.337039,103.934386
648152,1.351926,103.696737
509420,1.378868,103.960197
098407,1.266661,103.812393
417391,1.32902,103.914196
690092,1.347937,103.736759
398280,1.313096,103.886755
118584,1.27892,103.785352
319771,1.33335,103.844103
438670,1.306092,103.897067
439893,1.302808,103.900989
098641,1.26657,103.816587
798592,1.3882,103.878494
127365,1.295763,103.766122
534006,1.361638,103.890283
518766,1.37998,103.935045
467304,1.317905,103.943025
359967,1.344106,103.868701
506944,1.357294,103.964225
458278,1.312847,103.923789
128795,1.317879,103.760054
127716,1.319018,103.755389
528538,1.355429,103.929904
828773,1.400958,103.897804
828763,1.403739,103.904177
518166,1.378617,103.961665
506893,1.356506,103.96457
788854,1.381966,103.83457
439858,1.299808,103.898493
679269,1.368666,103.774604
767973,1.417595,103.845698
297820,1.324779,103.837103
308143,1.319086,103.847054
648305,1.343004,103.71901
423912,1.317851,103.908905
767974,1.417626,103.845464
768962,1.423906,103.849059
479992,1.343798,103.939205
139816,1.294442,103.795129
589943,1.341371,103.776906
238596,1.296138,103.842031
249096,1.29399,103.821931
307945,1.314479,103.8399
297722,1.322225,103.823598
238260,1.290834,103.83728
425414,1.310617,103.914388
429634,1.306906,103.902077
544779,1.368459,103.878473
608533,1.335557,103.742417
737795,1.427342,103.785345
828787,1.404776,103.899646
425770,1.314047,103.914671
469970,1.31242,103.938629
528688,1.349313,103.926107
768862,1.424782,103.848394
739017,1.431942,103.801132
127472,1.317089,103.752956
127470,1.316519,103.752643
797500,1.387991,103.871891
169481,1.285322,103.82864
528615,1.359973,103.9407
554479,1.350316,103.865369
545022,1.3594,103.883446
554476,1.351407,103.865405
769310,1.439817,103.82772
218390,1.314819,103.853617
148954,1.292996,103.805666
169059,1.285279,103.834667
437885,1.296682,103.8891
357799,1.32958,103.868188
596181,1.344435,103.769847
688200,1.373871,103.739643
448873,1.307413,103.926676
169586,1.289482,103.830085
768440,1.440184,103.830572
597159,1.330894,103.76644
589657,1.333128,103.786945
589631,1.334703,103.784414
129961,1.306676,103.768537
769993,1.439961,103.828094
507664,1.360551,103.970093
423491,1.31442,103.914957
508832,1.376619,103.956818
545119,1.379861,103.897745
806748,1.389999,103.857288
448869,1.307819,103.928209
797495,1.388871,103.872017
469986,1.311799,103.939434
479279,1.338913,103.919607
533816,1.371404,103.899645
768086,1.417177,103.844686
768013,1.435542,103.844548
533879,1.375417,103.904113
506860,1.355773,103.964917
506942,1.357294,103.964225
466665,1.327087,103.942749
688239,1.377105,103.750978
667968,1.364844,103.763728
529404,1.341859,103.940461
768110,1.417018,103.847832
529891,1.338975,103.951515
529402,1.341859,103.940461
238432,1.294741,103.836584
309309,1.316495,103.839104
309075,1.317638,103.83924
258210,1.316709,103.828358
479264,1.338091,103.927623
529948,1.346731,103.958607
518764,1.379936,103.935495
659801,1.352121,103.756705
528828,1.35845,103.933254
529375,1.341859,103.940461
518072,1.372135,103.945974
787104,1.396127,103.817819
117506,1.291449,103.768585
398026,1.314311,103.890714
449301,1.300201,103.90397
329778,1.32533,103.852412
573894,1.357644,103.830796
329552,1.325314,103.846133
217811,1.315209,103.854919
357688,1.338539,103.87008
169660,1.289845,103.840311
597776,1.319711,103.775103
596198,1.339693,103.769845
797496,1.388816,103.872392
529882,1.341121,103.956092
828783,1.405214,103.899477
544809,1.380462,103.901273
529866,1.340751,103.957634
109700,1.282218,103.803662
768064,1.418528,103.847428
425701,1.312713,103.912125
574044,1.34918,103.846703
573975,1.359955,103.846307
128803,1.31726,103.761545
399738,1.311312,103.882972
534037,1.364218,103.895052
769473,1.443235,103.824788
533880,1.375038,103.90391
567700,1.375363,103.83488
677671,1.378617,103.762616
419593,1.326642,103.910617
528461,1.344089,103.947771
518164,1.378473,103.961312
416828,1.321792,103.911832
529429,1.341859,103.940461
529428,1.341859,103.940461
546057,1.362886,103.883806
139742,1.304394,103.789298
690098,1.347937,103.736759
399746,1.311033,103.88663
689685,1.386705,103.74368
287160,1.330645,103.809009
238699,1.297417,103.843201
267955,1.316281,103.80452
249191,1.295376,103.828484
079119,1.273466,103.845581
438686,1.311677,103.890524
367796,1.338849,103.871424
257872,1.320305,103.824808
118582,1.27892,103.785352
239896,,
506848,1.355964,103.967123
544625,1.396562,103.894238
509733,1.361356,103.966002
528586,1.350765,103.927357
534019,1.376242,103.903175
128049,1.297682,103.765097
465514,1.327965,103.946657
544992,1.380394,103.894152
768070,1.437019,103.828763
465464,1.325429,103.945613
469985,1.310772,103.937978
807020,1.385941,103.870203
417660,1.328796,103.912964
528482,1.345056,103.946755
767953,1.446503,103.826755
759830,1.449921,103.829397
544757,1.389649,103.896727
266621,1.321791,103.812522
258380,1.308569,103.824738
598008,1.338285,103.770214
328107,1.324497,103.846223
328003,1.326145,103.86234
159022,1.293199,103.820154
439204,1.309996,103.895761
436883,1.298437,103.884408
596733,1.341413,103.766394
408969,1.317774,103.903589
117285,1.287028,103.791616
574429,1.350961,103.835504
398371,1.312004,103.885949
389901,1.312978,103.877758
078882,1.277117,103.84579
259850,1.316193,103.829004
258049,1.31171,103.806215
126793,1.298196,103.764612
266223,1.312495,103.803394
238252,1.290083,103.839199
275754,1.312362,103.793301
276310,1.332177,103.789229
238619,1.298668,103.841687
757054,1.443775,103.818855
248358,1.293397,103.827921
248669,1.300755,103.824657
579724,1.341904,103.840051
449305,1.299558,103.901524
117493,1.280644,103.785716
328190,1.324233,103.864556
423989,1.313504,103.906361
219568,1.311672,103.8526
207852,1.313123,103.857656
357776,1.330036,103.868352
429974,1.312565,103.897986
329425,1.327928,103.843273
669556,1.363584,103.765263
828735,1.401763,103.915959
679693,1.369149,103.765383
737894,1.432649,103.797382
465423,1.326995,103.944312
828724,1.403162,103.903508
419679,1.328866,103.907194
238599,1.296705,103.841903
529412,1.366848,103.937776
247858,1.303686,103.825629
556747,1.352513,103.864455
439874,1.300292,103.900076
608535,1.336296,103.741731
279035,1.312165,103.79269
118633,1.286741,103.780149
219647,1.315118,103.846765
509919,1.357096,103.965502
575584,1.352271,103.836432
533901,1.362277,103.891329
398299,1.31257,103.887209
389758,1.316866,103.888865
436932,1.29677,103.872784
329415,1.327335,103.843324
219327,1.315687,103.854837
368061,1.340991,103.88085
409044,1.330497,103.888409
159949,1.291133,103.807355
159960,1.289003,103.804329
589646,1.332978,103.786783
399849,1.314191,103.891501
319458,1.338748,103.850882
218460,1.317824,103.852225
423720,1.308755,103.905637
358394,1.337841,103.864199
426117,1.316909,103.912654
768427,1.439691,103.83126
737774,1.432308,103.799362
768806,1.427611,103.836273
529451,1.368232,103.942093
425617,1.312585,103.907906
554347,1.365923,103.869789
556126,1.34961,103.865925
828793,1.401757,103.89688
128826,1.316008,103.760006
598726,1.353657,103.767948
127307,1.294355,103.768158
544759,1.388862,103.896448
465418,1.32773,103.944926
567748,1.376412,103.846859
479277,1.33909,103.918986
248732,1.296911,103.826378
258502,1.30691,103.820683
239071,1.292336,103.837549
228495,1.303511,103.849135
288408,1.326193,103.812056
298187,1.340626,103.837548
018987,1.280769,103.852659
533818,1.372149,103.899875
573895,1.357414,103.831363
533754,1.367529,103.885891
677667,1.365013,103.771551
688212,1.376398,103.749941
828843,1.406577,103.902359
479242,1.337153,103.932226
479267,1.337536,103.920652
544624,1.396984,103.894399
534033,1.377918,103.902765
807014,1.387159,103.869833
828833,1.405755,103.900284
547312,1.360563,103.877712
596230,1.359094,103.765739
506856,1.354957,103.964311
415899,1.318244,103.911351
469976,1.312614,103.939334
567706,1.39181,103.850685
436879,1.296675,103.884526
399939,1.306359,103.887058
248350,1.294341,103.82844
828712,1.400828,103.907938
554342,1.366295,103.874481
768059,1.418441,103.848183
449030,1.3078,103.922328
547791,1.35521,103.876459
506887,1.355161,103.967845
479258,1.338423,103.929097
599460,1.345507,103.770092
249692,1.303259,103.828469
276305,1.332706,103.789364
518197,1.370424,103.944519
528540,1.353056,103.928213
534519,1.344818,103.871239
737901,1.431987,103.797685
669599,1.355909,103.760735
509038,1.377707,103.957999
737787,1.428355,103.785962
546695,1.366807,103.876257
533883,1.374093,103.90326
609783,1.344191,103.733362
689672,1.388298,103.745273
529871,1.342639,103.95461
467205,1.316206,103.942188
426121,1.317059,103.912857
469297,1.322348,103.945858
307997,1.314915,103.839688
168593,1.284916,103.829806
437434,1.296479,103.866419
208745,1.309435,103.863172
149457,1.294337,103.80702
088271,1.275501,103.841596
357658,1.338232,103.869541
576443,1.359825,103.829709
276484,1.329534,103.795232
329779,1.32472,103.851723
465517,1.328442,103.94635
367797,1.339141,103.871225
579727,1.340699,103.840746
619604,1.334308,103.725441
533855,1.361198,103.887029
828821,1.397387,103.913202
508833,1.376615,103.956599
689677,1.386059,103.742347
228462,1.301032,103.84639
309838,1.323537,103.848108
169814,1.29184,103.825513
098012,1.26489,103.816454
098749,1.270564,103.813628
439442,1.312795,103.895664
518207,1.373041,103.943307
398087,1.312471,103.890851
618725,1.331778,103.724395
465560,1.328635,103.944681
537670,1.36797,103.892636
506862,1.357118,103.966225
438049,1.299289,103.888693
768438,1.440184,103.830572
465465,1.325312,103.94517
518199,1.370136,103.943728
588376,1.338222,103.781376
534075,1.352831,103.880926
756983,1.44296,103.819142
129626,1.322639,103.753326
599980,1.329662,103.769098
528466,1.344213,103.946057
546134,1.362902,103.874234
398231,1.312778,103.887652
589642,1.332673,103.787027
529595,1.349722,103.927836
277113,1.317747,103.779519
228232,1.312362,103.836727
068803,1.279295,103.850553
307957,1.315693,103.841615
228607,1.312731,103.840806
259403,1.310593,103.831895
288353,1.325808,103.812517
237990,1.294161,103.838058
258203,1.317692,103.828769
117282,1.286006,103.791721
507082,1.357359,103.968267
544614,1.398119,103.89252
659921,1.352026,103.757372
828689,1.401108,103.916187
534082,1.351419,103.882396
417777,1.319071,103.906728
416757,1.324382,103.906967
534020,1.375993,103.903644
545683,1.373291,103.877975
768797,1.428663,103.835829
529430,1.341859,103.940461
126752,1.319612,103.754331
828710,1.400756,103.90851
737881,1.431797,103.799391
518175,1.370316,103.945842
737896,1.432705,103.797918
598444,1.319872,103.776658
398077,1.313128,103.890126
579725,1.341692,103.842046
118894,1.282754,103.785348
589627,1.33447,103.785591
439897,1.303365,103.901974
097993,1.265365,103.817366
619602,1.334308,103.725441
669592,1.357933,103.762293
699843,1.358049,103.724997
518152,1.37622,103.959523
689049,1.378663,103.746563
576149,1.352224,103.841544
768052,1.418058,103.847671
109026,1.272498,103.807425
469861,1.311934,103.941632
679270,1.368666,103.774744
699846,1.357884,103.724585
529405,1.341859,103.940461
466609,1.320276,103.954833
436886,1.299455,103.884343
828719,1.403857,103.903898
465459,1.323123,103.944523
828715,1.401133,103.908073
534015,1.376507,103.903533
739016,1.432325,103.801197
518176,1.370448,103.945465
689871,1.383521,103.748997
828817,1.401488,103.904338
556130,1.34828,103.871668
828748,1.390655,103.912753
465559,1.329294,103.944215
538859,1.367216,103.88707
649411,1.345809,103.723382
415871,1.327252,103.906826
528689,1.349544,103.926228
669610,1.358685,103.762198
424216,1.307204,103.915058
424213,1.307499,103.916356
797464,1.393194,103.880719
737917,1.430516,103.78553
618723,1.332488,103.724192
486849,1.344521,103.962683
533878,1.375782,103.904196
486061,1.332465,103.942316
398623,1.312318,103.883532
579819,1.347522,103.852048
438620,1.311455,103.89517
319459,1.339338,103.851225
589653,1.334174,103.786784
429190,1.309134,103.904978
589643,1.332359,103.786985
398721,1.31239,103.881504
589624,1.333808,103.787778
408971,1.317606,103.902708
589473,1.336739,103.782821
439970,1.302435,103.900003
248749,1.294547,103.827583
278536,1.310267,103.802609
098371,1.248128,103.842231
247965,1.292044,103.815998
069047,1.2794,103.84733
259392,1.311132,103.831117
258887,1.30935,103.806953
117381,1.289568,103.777381
438639,1.312246,103.896023
807018,1.386825,103.869112
328703,1.327519,103.862565
117281,1.286152,103.792222
689101,1.398747,103.750532
479255,1.337145,103.930648
544662,1.397135,103.893903
518140,1.371502,103.945323
097998,1.264862,103.817394
598292,1.336842,103.779314
425248,1.310947,103.915733
426323,1.317435,103.910838
538862,1.366004,103.886736
737783,1.428686,103.785733
469977,1.31215,103.937468
458709,1.31062,103.930989
465500,1.324361,103.929145
768132,1.444883,103.82449
767961,1.445975,103.825469
267937,1.313775,103.801854
573913,1.36494,103.830023
457269,1.313389,103.926358
249045,1.294801,103.821972
229491,1.307903,103.840636
465525,1.329675,103.945418
259469,1.315472,103.825104
238406,1.297282,103.834691
738085,1.44539,103.807289
466502,1.316345,103.940671
507665,1.360722,103.969618
528614,1.360014,103.940223
529944,1.349266,103.957713
506870,1.355094,103.964728
518195,1.370266,103.945204
518174,1.369979,103.945764
768804,1.426772,103.836084
544651,1.399079,103.8904
678276,1.369262,103.776499
737879,1.431581,103.798896
798595,1.387623,103.879315
529382,1.366848,103.937776
689105,1.399133,103.75099
648359,1.351009,103.695609
529603,1.350624,103.928797
519469,1.373739,103.948257
769322,1.439896,103.827181
417030,1.323747,103.909135
465462,1.326092,103.94527
478933,1.337615,103.93685
737703,1.443737,103.81031
599464,1.345502,103.769513
117489,1.280709,103.785323
207226,1.310704,103.858031
169483,1.284513,103.827712
596159,1.339687,103.770941
329363,1.326965,103.843674
307994,1.317801,103.842314
229809,1.307262,103.838536
276697,1.316285,103.77809
737712,1.443402,103.810153
097996,1.265617,103.817714
437436,1.297086,103.866899
099196,1.270898,103.824249
438646,1.311693,103.896307
188144,1.298505,103.857088
276309,1.332175,103.789602
239191,1.297328,103.833222
229955,1.30966,103.838445
289599,1.32444,103.811836
389757,1.316913,103.88942
109689,1.282201,103.803024
556820,1.349888,103.860452
417455,1.327918,103.911494
128018,1.314099,103.759448
529945,1.348649,103.957957
506859,1.355668,103.964557
329583,1.326727,103.84968
528803,1.347874,103.959533
529947,1.347401,103.958423
486843,1.344494,103.964259
478928,1.338392,103.935066
677670,1.365729,103.771413
538982,1.344557,103.87586
600122,1.335688,103.737032
519947,1.37912,103.943485
554336,1.36566,103.873225
518216,1.372331,103.943418
518082,1.375905,103.958178
528471,1.344629,103.947119
689050,1.378685,103.747259
449308,1.299996,103.903101
387949,1.315721,103.888837
569758,1.383209,103.838552
528596,1.359473,103.94149
677901,1.379727,103.760191
679517,1.369842,103.776039
479271,1.338332,103.919527
534729,1.362099,103.886835
506889,1.354639,103.967836
466440,1.313717,103.936974
648163,1.34551,103.725978
458968,1.309091,103.918606
534030,1.379181,103.903044
534979,1.350111,103.879135
544587,1.392426,103.883897
439974,1.301968,103.899067
398308,1.312128,103.886814
589482,1.338944,103.779701
419592,1.327113,103.910032
188941,1.297228,103.856121
266313,1.324033,103.801557
277053,1.316027,103.784306
259703,1.314251,103.836042
573911,1.352761,103.850963
058416,1.288972,103.84846
117327,1.281534,103.789413
118797,1.290871,103.770067
518076,1.3719,103.945491
425387,1.310851,103.914057
788851,1.381966,103.83457
690096,1.347937,103.736759
569787,1.38482,103.842163
465527,1.329576,103.944985
544985,1.381146,103.894159
528610,1.359616,103.939917
768099,1.438208,103.831481
544754,1.389391,103.89622
787056,1.386656,103.841259
425142,1.30964,103.909443
518150,1.375707,103.95976
737784,1.428686,103.78615
479269,1.337941,103.920075
739013,1.432157,103.80041
769304,1.441214,103.827784
688238,1.376973,103.751272
207225,1.310078,103.857533
138686,1.30611,103.78336
099454,1.272243,103.827479
589652,1.334173,103.786784
158747,1.290477,103.816016
506915,1.35855,103.967298
509058,1.368496,103.970019
425861,1.314133,103.90911
188947,1.297976,103.855893
248364,1.293007,103.829491
307990,1.314782,103.841958
229977,1.301067,103.847994
309461,1.316277,103.845724
457266,1.318005,103.923983
126815,1.295624,103.767434
546692,1.367277,103.876501
529452,1.36802,103.942373
768014,1.435759,103.844351
367794,1.338173,103.871178
089396,1.27589,103.838152
389799,1.313535,103.882363
328712,1.328163,103.863446
398664,1.312776,103.882456
589484,1.338633,103.780164
398505,1.312622,103.885087
387731,1.325807,103.88364
648342,1.339972,103.705497
127724,1.317846,103.753127
534071,1.352907,103.882025
239700,1.299423,103.834777
278106,1.311452,103.797128
239222,1.298079,103.831491
238108,1.298402,103.835357
278746,1.309852,103.79989
098329,1.244202,103.839812
238549,1.300088,103.830071
109686,1.282201,103.803024
649820,1.342004,103.716688
544813,1.381185,103.902575
768054,1.418082,103.847555
587850,1.348276,103.774541
689875,1.3833,103.748588
534051,1.350774,103.880081
507012,1.358839,103.965442
737794,1.427625,103.785303
387946,1.315474,103.888828
426657,1.314965,103.899531
329682,1.320525,103.852447
545679,1.354665,103.876884
807019,1.38654,103.869208
528771,1.358735,103.939941
367801,1.339142,103.872276
439424,1.312634,103.89491
348226,1.330581,103.869367
119476,1.286741,103.780149
098406,1.266975,103.812752
427334,1.314988,103.905314
258468,1.307135,103.822119
469597,1.327133,103.948931
534076,1.352309,103.881088
739018,1.431908,103.800781
768080,1.44552,103.826502
465410,1.327486,103.949504
689684,1.387368,103.743764
528616,1.360046,103.940866
769309,1.441537,103.827771
479260,1.337871,103.928515
699869,1.349138,103.73705
479259,1.337992,103.928895
699870,1.349138,103.73705
078852,1.273863,103.84371
276543,1.326859,103.792576
276698,1.317408,103.777721
278584,1.31265,103.794955
469973,1.313123,103.938832
465494,1.324988,103.928612
126778,1.298941,103.763922
573910,1.352317,103.850719
424894,1.307065,103.900745
309330,1.316573,103.845294
269525,1.32294,103.802595
278737,1.308878,103.800469
588373,1.337188,103.781736
574327,1.348068,103.835432
533874,1.342862,103.882606
424171,1.307523,103.914925
649811,1.344374,103.718069
529862,1.34116,103.958373
554478,1.350622,103.865572
536561,1.342722,103.881873
465420,1.327247,103.9449
549561,1.366221,103.886004
544687,1.380508,103.892054
506867,1.356791,103.963698
587845,1.34885,103.773734
528571,1.352412,103.928052
557325,1.367099,103.869298
528472,1.344504,103.94742
536467,1.350485,103.877743
518219,1.372581,103.942726
599981,1.329549,103.769425
358392,1.336433,103.865041
338520,1.321189,103.865044
328754,1.324671,103.85391
276694,1.317166,103.77902
276564,1.323328,103.792046
228492,1.303768,103.848708
118652,1.288224,103.777992
669568,1.359979,103.764443
506882,1.355331,103.96679
768082,1.445677,103.827262
544650,1.39904,103.89068
529883,1.34104,103.955856
465458,1.323193,103.944779
425766,1.313984,103.914446
648324,1.342614,103.719376
128041,1.297521,103.766332
544775,1.368877,103.877625
544805,1.381008,103.901156
828790,1.401685,103.897684
569786,1.384367,103.84241
538863,1.366103,103.886364
439865,1.299531,103.899817
169424,1.291702,103.835282
679524,1.370846,103.775719
598442,1.32027,103.775928
408970,1.317744,103.90314
117526,1.278668,103.787767
544780,1.368455,103.877694
658074,1.349001,103.748908
357687,1.338787,103.869611
219848,1.312763,103.848456
238385,1.296536,103.835179
797462,1.393847,103.880515
118668,1.289548,103.777089
737895,1.432658,103.797736
828786,1.404698,103.899899
797499,1.387998,103.872126
417472,1.328475,103.912456
538686,1.374569,103.877524
618721,1.332155,103.723818
737938,1.431402,103.78659
548086,1.358095,103.880125
358262,1.344905,103.867942
518180,1.375588,103.96084
519966,1.371942,103.941824
689674,1.386747,103.74532
589655,1.33374,103.786609
228305,1.308108,103.839546
268673,1.330341,103.797245
257773,1.31228,103.807974
545023,1.35956,103.883617
425604,1.311912,103.907722
554339,1.366083,103.873205
797531,1.392826,103.88021
126810,1.296814,103.767536
528510,1.35411,103.929261
544706,1.39001,103.895464
427955,1.314731,103.90691
828788,1.40486,103.899372
609775,1.343539,103.734652
528457,1.344259,103.949074
448909,1.307699,103.925107
659804,1.353081,103.756146
757707,1.435474,103.824043
119749,1.278465,103.78883
387914,1.315583,103.889462
259035,1.318991,103.827576
228470,1.300213,103.84758
298128,1.327767,103.841614
159015,1.292066,103.817295
329371,1.327845,103.843709
388134,1.314369,103.884346
207227,1.310911,103.857786
169659,1.289506,103.840536
367806,1.33819,103.871628
228238,1.305799,103.833075
219378,1.313035,103.848005
279988,1.331618,103.794252
229546,1.30846,103.830642
597158,1.329598,103.766686
454855,1.318303,103.923215
465466,1.32489,103.944841
545075,1.391351,103.895998
469983,1.310901,103.936413
238146,1.296143,103.836292
258710,1.317248,103.829973
248476,1.299834,103.81665
308107,1.318868,103.844735
534072,1.352863,103.881483
457908,1.313711,103.926782
439826,1.300262,103.888092
329776,1.32495,103.852605
098417,1.266795,103.810637
168595,1.284014,103.829757
398924,1.310576,103.879079
358454,1.331556,103.868364
588378,1.338528,103.781771
589639,1.333464,103.787829
538756,1.351444,103.881817
679625,1.366401,103.772611
659754,1.360331,103.741237
689886,1.38292,103.749391
518071,1.372035,103.946402
128809,1.318631,103.761137
419530,1.327809,103.9064
768074,1.437873,103.829475
528576,1.354864,103.92981
279990,1.331826,103.793643
229508,1.301412,103.849116
308125,1.319533,103.84703
288564,1.329995,103.811623
239106,1.296573,103.839515
259984,1.312652,103.828027
238539,1.300467,103.830588
528474,1.344627,103.948027
535129,1.361531,103.88941
598752,1.356284,103.764188
828780,1.405491,103.899831
788981,1.396012,103.817563
479991,1.343542,103.939207
479265,1.33752,103.927821
567749,1.376437,103.846723
767955,1.447039,103.826561
469338,1.31523,103.933965
807016,1.386681,103.870195
128017,1.314417,103.759164
457400,1.310189,103.928157
437606,1.297194,103.895792
449302,1.300819,103.903746
219406,1.312893,103.847804
419740,1.317041,103.904748
596112,1.340633,103.768102
098635,1.267849,103.814972
457267,1.318452,103.923866
518214,1.371788,103.943434
528809,1.349328,103.960302
228490,1.304355,103.848758
298190,1.341103,103.838741
439871,1.300252,103.900823
437920,1.296531,103.893419
319583,1.338095,103.846776
575579,1.365349,103.830268
579721,1.343082,103.840816
768079,1.446051,103.827051
259402,1.31189,103.83167
669613,1.360172,103.765098
127726,1.31903,103.753954
347842,1.32906,103.869071
258379,1.30734,103.824356
257913,1.316718,103.827586
239229,1.296737,103.833006
268800,1.329906,103.795822
259819,1.316027,103.83159
329602,1.327518,103.849854
208749,1.308996,103.86266
387951,1.315927,103.888949
437603,1.298042,103.895555
217920,1.316213,103.854196
307781,1.314244,103.844687
238403,1.296799,103.834597
738995,1.431071,103.800097
544560,1.397194,103.892028
567696,1.375884,103.834227
657977,1.355662,103.741097
689865,1.383725,103.748147
828733,1.397084,103.912716
506865,1.35627,103.966261
678948,1.373155,103.765702
249102,1.293217,103.824199
544735,1.363331,103.885624
487049,1.331776,103.946201
528715,1.340529,103.956777
455615,1.312879,103.929259
509905,1.357096,103.965502
788880,1.385096,103.833849
768114,1.417187,103.848444
309973,1.322422,103.848172
287128,1.330135,103.809509
228079,1.303136,103.847736
307943,1.31405,103.839453
238215,1.289847,103.837905
238592,1.296011,103.842831
278569,1.312135,103.799011
768131,1.444711,103.824356
598741,1.358205,103.764151
098450,1.245289,103.843546
436973,1.311642,103.893919
388199,1.314007,103.884015
329564,1.325713,103.845509
597630,1.318322,103.777677
408968,1.317865,103.903967
358831,1.330127,103.867598
439967,1.302149,103.900468
439972,1.30156,103.897647
247855,1.302934,103.82695
416729,1.32019,103.906866
544915,1.361567,103.885364
787130,1.378579,103.828376
739000,1.431291,103.799161
768140,1.438162,103.830781
689876,1.38318,103.748788
549338,1.361899,103.878613
518146,1.377789,103.959618
797502,1.388475,103.871769
544633,1.398062,103.892771
529876,1.341211,103.955407
465526,1.329647,103.945196
739014,1.43227,103.800635
479972,1.343924,103.939204
544617,1.398228,103.892
544626,1.396646,103.893956
479261,1.338724,103.927578
534080,1.352243,103.882274
425236,1.310058,103.915483
598669,1.345029,103.768
329341,1.327366,103.851568
138493,1.303446,103.789068
538420,1.33881,103.883036
259334,1.316482,103.829897
399733,1.310945,103.882721
248356,1.294341,103.82844
098367,1.24913,103.841533
308208,1.322522,103.848891
228192,1.300102,103.848342
239435,1.294747,103.832624
268674,1.330389,103.796901
649927,1.341837,103.711924
738230,1.428799,103.781495
618726,1.331792,103.724203
426194,1.316889,103.907863
534041,1.363767,103.895315
689860,1.384272,103.747939
659244,1.356063,103.752767
519470,1.374148,103.948577
519495,1.374674,103.953168
528574,1.351967,103.928142
689683,1.387215,103.743443
690091,1.347937,103.736759
127303,1.293742,103.767582
528568,1.351784,103.92785
768113,1.416951,103.848508
269201,1.325025,103.803432
269200,1.324833,103.804178
259852,1.315868,103.829719
828721,1.403211,103.904329
648341,1.339895,103.70526
797498,1.387884,103.872442
688214,1.377063,103.749969
737768,1.43203,103.799899
544818,1.380958,103.890981
658880,1.341668,103.760762
787066,1.382916,103.836978
529943,1.349445,103.958384
398636,1.311564,103.883576
534074,1.352831,103.880926
787058,1.385429,103.840723
128047,1.297176,103.76495
648335,1.339058,103.705247
506930,1.377856,103.95709
769474,1.442817,103.824738
809689,1.387975,103.854129
689882,1.383479,103.749429
549010,1.360016,103.874771
529411,1.366848,103.937776
518205,1.373057,103.942459
465535,1.328574,103.945687
534209,1.373564,103.901692
098532,1.243234,103.841965
129852,1.322416,103.753567
238275,1.293111,103.841811
249631,1.301375,103.82381
309459,1.316123,103.845519
258371,1.306633,103.825945
690090,1.347937,103.736759
479973,1.343923,103.939003
828682,1.399319,103.912829
529772,1.348287,103.928051
828791,1.401758,103.897441
506854,1.35774,103.965867
367795,1.338461,103.871406
126833,1.295147,103.768523
546056,1.363091,103.883685
529601,1.350017,103.928428
544819,1.381103,103.89075
519946,1.37886,103.943581
454946,1.31811,103.922304
439219,1.309843,103.896599
596724,1.341791,103.765398
438803,1.309074,103.89832
598435,1.343861,103.76859
098652,1.265598,103.814856
118166,1.281159,103.78776
427326,1.314674,103.904953
338521,1.321615,103.864371
737898,1.432315,103.798227
554337,1.365564,103.873642
534199,1.372858,103.901875
544649,1.399017,103.89099
737792,1.427598,103.786036
545118,1.380011,103.89874
518138,1.369113,103.945143
427946,1.314072,103.907821
415872,1.327517,103.906881
534042,1.375579,103.903317
529413,1.366848,103.937776
529388,1.366848,103.937776
118955,1.278923,103.792602
239319,1.295514,103.838908
228472,1.301106,103.846981
238250,1.291112,103.837821
249592,1.299917,103.826494
529383,1.366848,103.937776
767995,1.416681,103.844673
669232,1.352449,103.758421
438865,1.307619,103.899715
486356,1.321762,103.958573
466522,1.315076,103.943139
528460,1.34409,103.948084
534026,1.378853,103.90248
544707,1.390122,103.895256
759153,1.424766,103.824358
599977,1.330262,103.768306
469336,1.315775,103.933705
465529,1.329294,103.945778
533882,1.374375,103.903485
538550,1.345233,103.879383
469601,1.327081,103.947772
437838,1.303197,103.899267
367800,1.339153,103.87204
437986,1.296202,103.892923
669562,1.361018,103.765574
659875,1.360331,103.741237
544986,1.381051,103.893884
118253,1.291262,103.788376
538310,1.340362,103.883846
439835,1.300225,103.888403
117328,1.281424,103.78886
534626,1.353481,103.878828
534032,1.378359,103.902904
126838,1.296104,103.768339
465499,1.324439,103.929516
828749,1.390958,103.912947
533814,1.370512,103.899646
127717,1.319018,103.755389
787057,1.385835,103.841571
259396,1.311669,103.831245
258482,1.306563,103.821328
239013,1.291287,103.84048
239228,1.297599,103.832678
249111,1.292569,103.82376
259928,1.315153,103.834468
506884,1.355473,103.967277
424185,1.307307,103.915698
759075,1.42547,103.82497
648320,1.342802,103.718602
119028,1.286464,103.793182
